0.9	-0.4	0.462117
1	-0.4	0.53705
-1	-0.3	-0.861723
-0.9	-0.3	-0.833655
-0.8	-0.3	-0.800499
-0.7	-0.3	-0.761594
-0.6	-0.3	-0.716298
-0.5	-0.3	-0.664037
-0.4	-0.3	-0.604368
-0.3	-0.3	-0.53705
-0.2	-0.3	-0.462117
-0.1	-0.3	-0.379949
0	-0.3	-0.291313
0.1	-0.3	-0.197375
0.2	-0.3	-0.099668
0.3	-0.3	0
0.4	-0.3	0.099668
0.5	-0.3	0.197375
0.6	-0.3	0.291313
0.7	-0.3	0.379949
0.8	-0.3	0.462117
0.9	-0.3	0.53705
1	-0.3	0.604368
-1	-0.2	-0.833655
-0.9	-0.2	-0.800499
-0.8	-0.2	-0.761594
-0.7	-0.2	-0.716298
-0.6	-0.2	-0.664037
-0.5	-0.2	-0.604368
-0.4	-0.2	-0.53705
-0.3	-0.2	-0.462117
-0.2	-0.2	-0.379949
-0.1	-0.2	-0.291313
0	-0.2	-0.197375
0.1	-0.2	-0.099668
0.2	-0.2	0
0.3	-0.2	0.099668
0.4	-0.2	0.197375
0.5	-0.2	0.291313
0.6	-0.2	0.379949
0.7	-0.2	0.462117
0.8	-0.2	0.53705
0.9	-0.2	0.604368
1	-0.2	0.664037
-1	-0.1	-0.800499
-0.9	-0.1	-0.761594
-0.8	-0.1	-0.716298
-0.7	-0.1	-0.664037
-0.6	-0.1	-0.604368
-0.5	-0.1	-0.53705
-0.4	-0.1	-0.462117
-0.3	-0.1	-0.379949
-0.2	-0.1	-0.291313
-0.1	-0.1	-0.197375
0	-0.1	-0.099668
0.1	-0.1	0
0.2	-0.1	0.099668
0.3	-0.1	0.197375
0.4	-0.1	0.291313
0.5	-0.1	0.379949
0.6	-0.1	0.462117
0.7	-0.1	0.53705
0.8	-0.1	0.604368
0.9	-0.1	0.664037
1	-0.1	0.716298
-1	0	-0.761594
-0.9	0	-0.716298
-0.8	0	-0.664037
-0.7	0	-0.604368
-0.6	0	-0.53705
-0.5	0	-0.462117
-0.4	0	-0.379949
-0.3	0	-0.291313
-0.2	0	-0.197375
-0.1	0	-0.099668
0	0	0
0.1	0	0.099668
0.2	0	0.197375
0.3	0	0.291313
0.4	0	0.379949
0.5	0	0.462117
0.6	0	0.53705
0.7	0	0.604368
0.8	0	0.664037
0.9	0	0.716298
1	0	0.761594
-1	0.1	-0.716298
-0.9	0.1	-0.664037
-0.8	0.1	-0.604368
-0.7	0.1	-0.53705
-0.6	0.1	-0.462117
-0.5	0.1	-0.379949
-0.4	0.1	-0.291313
-0.3	0.1	-0.197375
-0.2	0.1	-0.099668
-0.1	0.1	0
0	0.1	0.099668
0.1	0.1	0.197375
0.2	0.1	0.291313
0.3	0.1	0.379949
0.4	0.1	0.462117
0.5	0.1	0.53705
0.6	0.1	0.604368
0.7	0.1	0.664037
0.8	0.1	0.716298
0.9	0.1	0.761594
1	0.1	0.800499
-1	0.2	-0.664037
-0.9	0.2	-0.604368
-0.8	0.2	-0.53705
-0.7	0.2	-0.462117
-0.6	0.2	-0.379949
-0.5	0.2	-0.291313
-0.4	0.2	-0.197375
-0.3	0.2	-0.099668
-0.2	0.2	0
-0.1	0.2	0.099668
0	0.2	0.197375
0.1	0.2	0.291313
0.2	0.2	0.379949
0.3	0.2	0.462117
0.4	0.2	0.53705
0.5	0.2	0.604368
0.6	0.2	0.664037
0.7	0.2	0.716298
0.8	0.2	0.761594
0.9	0.2	0.800499
1	0.2	0.833655
-1	0.3	-0.604368
-0.9	0.3	-0.53705
-0.8	0.3	-0.462117
-0.7	0.3	-0.379949
-0.6	0.3	-0.291313
-0.5	0.3	-0.197375
-0.4	0.3	-0.099668
-0.3	0.3	0
-0.2	0.3	0.099668
-0.1	0.3	0.197375
0	0.3	0.291313
0.1	0.3	0.379949
0.2	0.3	0.462117
0.3	0.3	0.53705
0.4	0.3	0.604368
0.5	0.3	0.664037
0.6	0.3	0.716298
0.7	0.3	0.761594
0.8	0.3	0.800499
0.9	0.3	0.833655
1	0.3	0.861723
-1	0.4	-0.53705
-0.9	0.4	-0.462117
-0.8	0.4	-0.379949
-0.7	0.4	-0.291313
-0.6	0.4	-0.197375
-0.5	0.4	-0.099668
-0.4	0.4	0
-0.3	0.4	0.099668
-0.2	0.4	0.197375
-0.1	0.4	0.291313
0	0.4	0.379949
0.1	0.4	0.462117
0.2	0.4	0.53705
0.3	0.4	0.604368
0.4	0.4	0.664037
0.5	0.4	0.716298
0.6	0.4	0.761594
0.7	0.4	0.800499
0.8	0.4	0.833655
0.9	0.4	0.861723
1	0.4	0.885352
-1	0.5	-0.462117
-0.9	0.5	-0.379949
-0.8	0.5	-0.291313
-0.7	0.5	-0.197375
-0.6	0.5	-0.099668
-0.5	0.5	0
-0.4	0.5	0.099668
-0.3	0.5	0.197375
-0.2	0.5	0.291313
-0.1	0.5	0.379949
0	0.5	0.462117
0.1	0.5	0.53705
0.2	0.5	0.604368
0.3	0.5	0.664037
0.4	0.5	0.716298
0.5	0.5	0.761594
0.6	0.5	0.800499
0.7	0.5	0.833655
0.8	0.5	0.861723
0.9	0.5	0.885352
1	0.5	0.905148
-1	0.6	-0.379949
-0.9	0.6	-0.291313
-0.8	0.6	-0.197375
-0.7	0.6	-0.099668
-0.6	0.6	0
-0.5	0.6	0.099668
-0.4	0.6	0.197375
-0.3	0.6	0.291313
-0.2	0.6	0.379949
-0.1	0.6	0.462117
0	0.6	0.53705
0.1	0.6	0.604368
0.2	0.6	0.664037
0.3	0.6	0.716298
0.4	0.6	0.761594
0.5	0.6	0.800499
0.6	0.6	0.833655
0.7	0.6	0.861723
0.8	0.6	0.885352
0.9	0.6	0.905148
1	0.6	0.921669
-1	0.7	-0.291313
-0.9	0.7	-0.197375
-0.8	0.7	-0.099668
-0.7	0.7	0
-0.6	0.7	0.099668
-0.5	0.7	0.197375
-0.4	0.7	0.291313
-0.3	0.7	0.379949
-0.2	0.7	0.462117
-0.1	0.7	0.53705
0	0.7	0.604368
0.1	0.7	0.664037
0.2	0.7	0.716298
0.3	0.7	0.761594
0.4	0.7	0.800499
0.5	0.7	0.833655
0.6	0.7	0.861723
0.7	0.7	0.885352
0.8	0.7	0.905148
0.9	0.7	0.921669
1	0.7	0.935409
-1	0.8	-0.197375
-0.9	0.8	-0.099668
-0.8	0.8	0
-0.7	0.8	0.099668
-0.6	0.8	0.197375
-0.5	0.8	0.291313
-0.4	0.8	0.379949
-0.3	0.8	0.462117
-0.2	0.8	0.53705
-0.1	0.8	0.604368
0	0.8	0.664037
0.1	0.8	0.716298
0.2	0.8	0.761594
0.3	0.8	0.800499
0.4	0.8	0.833655
0.5	0.8	0.861723
0.6	0.8	0.885352
0.7	0.8	0.905148
0.8	0.8	0.921669
0.9	0.8	0.935409
1	0.8	0.946806
-1	0.9	-0.099668
-0.9	0.9	0
-0.8	0.9	0.099668
-0.7	0.9	0.197375
-0.6	0.9	0.291313
-0.5	0.9	0.379949
-0.4	0.9	0.462117
-0.3	0.9	0.53705
-0.2	0.9	0.604368
-0.1	0.9	0.664037
0	0.9	0.716298
0.1	0.9	0.761594
0.2	0.9	0.800499
0.3	0.9	0.833655
0.4	0.9	0.861723
0.5	0.9	0.885352
0.6	0.9	0.905148
0.7	0.9	0.921669
0.8	0.9	0.935409
0.9	0.9	0.946806
1	0.9	0.956237
-1	1	0
-0.9	1	0.099668
-0.8	1	0.197375
-0.7	1	0.291313
-0.6	1	0.379949
-0.5	1	0.462117
-0.4	1	0.53705
-0.3	1	0.604368
-0.2	1	0.664037
-0.1	1	0.716298
0	1	0.761594
0.1	1	0.800499
0.2	1	0.833655
0.3	1	0.861723
0.4	1	0.885352
0.5	1	0.905148
0.6	1	0.921669
0.7	1	0.935409
0.8	1	0.946806
0.9	1	0.956237
1	1	0.964028
