0	1.99459
1	1.18894
2	1.01846
3	1.0165
4	0.988857
5	0.990133
6	1.20695
7	2.28119
8	2.28036
9	0.996566
10	0.985431
11	0.730775
12	1.02285
13	1.33315
14	1.32204
15	2.30988
16	2.54727
17	2.53314
18	2.49471
19	2.96512
20	2.96442
21	3.12853
22	2.87774
23	3.12238
24	3.09781
25	3.01719
26	2.91313
27	2.85065
28	3.59275
29	3.63945
30	2.824
31	2.82201
32	2.73578
33	2.70323
34	1.67598
35	1.82914
36	1.93571
37	1.79116
38	1.97792
39	1.92517
40	1.9285
41	1.7159
42	1.53879
43	1.52553
44	1.46562
45	1.46238
46	1.47383
47	1.4477
48	1.25854
49	1.25209
50	1.24822
51	1.24846
52	1.25796
53	1.13938
54	1.0122
55	1.00205
56	1.12071
57	1.09907
58	1.09305
59	1.04512
60	1.46199
61	1.32859
62	1.33602
63	1.55371
64	1.39119
65	1.35188
66	1.18449
67	0.920018
68	0.939512
69	0.924776
70	0.917222
71	0.901361
72	0.94871
73	0.837394
74	0.673866
75	1.21379
76	1.2096
77	1.212
78	0.679714
79	0.704325
80	0.669656
81	0.669608
82	0.654332
83	0.621802
84	0.620094
85	0.603919
86	0.454547
87	0.80932
88	0.803187
89	0.801707
90	0.800822
91	0.640662
92	0.639853
93	0.506884
94	0.415744
95	0.414366
96	0.322496
97	0.299255
98	0.424945
99	0.374918
100	0.346094
101	0.345743
102	0.329615
103	0.317341
104	0.308307
105	0.601379
106	0.517488
107	0.595732
108	0.57909
109	0.569499
110	0.552783
111	0.54236
112	0.528599
113	0.531022
114	0.553424
115	0.506594
116	0.251915
117	0.416353
118	0.414812
119	0.234457
120	0.18562
121	0.150632
122	0.14849
123	0.14332
124	0.14518
125	0.145113
126	0.16513
127	0.157643
128	0.163789
129	0.288989
130	0.243494
131	0.378861
132	0.368076
133	0.370506
134	0.414748
135	0.407071
136	0.39989
137	0.38947
138	0.389422
139	1.09066
140	1.09602
141	0.996239
142	0.9181
143	0.861949
144	0.832574
145	1.28294
146	0.469397
147	0.421842
148	0.418191
149	0.442639
150	0.497426
151	0.497447
