0	3.56
1	3.4624
2	3.43984
3	2.14064
4	2.14062
5	2.06361
6	2.06234
7	1.43838
8	1.45347
9	1.41447
10	1.62412
11	1.33684
12	1.33255
13	1.33231
14	1.33192
15	1.42656
16	1.51932
17	1.05784
18	1.05779
19	1.02707
20	0.994361
21	0.977199
22	0.977048
23	0.97523
24	0.968763
25	0.863952
26	0.799329
27	0.790788
28	0.790771
29	0.79077
30	0.732326
31	0.710737
32	0.616542
33	0.430394
34	0.427556
35	0.427525
36	0.42748
37	0.427347
38	0.426272
39	0.426205
40	0.383343
41	0.336519
42	0.304815
43	0.258749
44	0.258558
45	0.258557
46	0.451017
47	0.44766
48	0.404185
49	0.404185
50	0.364941
51	0.364938
52	0.283567
53	0.224678
54	0.224118
55	0.22411
56	0.21472
57	0.214286
58	0.214246
59	0.214034
60	0.213724
61	0.195898
62	0.195825
63	0.192586
64	0.192567
65	0.192564
66	0.189455
67	0.17661
68	0.169587
69	0.127854
70	0.116346
71	0.116346
72	0.116346
73	0.114761
74	0.114758
75	0.113539
76	0.11353
77	0.113529
78	0.113529
79	0.113518
80	0.108848
81	0.108799
82	0.108799
83	0.107957
84	0.130403
85	0.130398
86	0.134514
87	0.142245
88	0.138479
89	0.138239
90	0.138236
91	0.134715
92	0.134714
93	0.134675
94	0.13466
95	0.134643
96	0.134642
97	0.134641
98	0.134552
99	0.153963
100	0.153625
101	0.152228
102	0.15066
103	0.150244
104	0.143709
105	0.122467
106	0.122466
107	0.1218
108	0.121788
109	0.120792
110	0.115602
111	0.11561
112	0.0788148
113	0.0788148
114	0.0784322
115	0.0523207
116	0.0499943
117	0.0483424
118	0.0483043
119	0.0480584
120	0.0478198
121	0.0476798
122	0.0631564
123	0.0631559
124	0.0631557
125	0.0631378
126	0.0578769
127	0.0574895
128	0.0495452
129	0.048875
130	0.0488731
131	0.048873
132	0.0487412
133	0.0487366
134	0.0484714
135	0.0484604
136	0.0876584
137	0.0876439
138	0.0852387
139	0.0852232
140	0.0829675
141	0.0829668
142	0.0829667
143	0.0829667
144	0.0784649
145	0.0784612
146	0.0784607
147	0.0782804
148	0.0776005
149	0.0775988
150	0.0770126
151	0.0768308
152	0.076708
153	0.0768072
154	0.0768071
155	0.0666931
156	0.0659825
157	0.0659765
158	0.0659099
159	0.0587781
160	0.058778
161	0.0499472
162	0.048055
163	0.0466976
164	0.0465911
165	0.0411748
166	0.0609256
167	0.0609255
168	0.0523826
169	0.0523811
170	0.0523781
171	0.049468
172	0.0492842
173	0.0551271
174	0.0550194
175	0.0550093
176	0.0549028
177	0.0549028
178	0.0548657
179	0.0548656
180	0.0285344
181	0.0284136
182	0.0263816
183	0.0262895
184	0.0262881
185	0.0295098
186	0.0292034
187	0.0291989
188	0.0291858
189	0.0291593
190	0.0226654
191	0.0226624
192	0.0733329
193	0.0730334
194	0.0730276
195	0.0686926
196	0.0633676
197	0.0633675
198	0.0633675
199	0.0610998
200	0.060852
201	0.060852
202	0.060852
203	0.0608163
204	0.0608163
205	0.0608154
206	0.0534522
207	0.0534522
208	0.0493874
209	0.0493874
210	0.0490354
211	0.0490248
212	0.0489831
213	0.0453967
214	0.0453966
215	0.0453964
216	0.0242607
217	0.0242578
218	0.0242575
219	0.0242329
220	0.0225832
221	0.0217759
222	0.0217759
223	0.0215539
224	0.0215526
225	0.0209894
226	0.0544613
227	0.0544589
228	0.0535889
229	0.0529699
230	0.0522539
231	0.0522531
232	0.032969
233	0.0329681
234	0.0329681
235	0.0329574
236	0.0329028
237	0.0328967
238	0.031465
239	0.0313451
240	0.0300732
241	0.0202275
242	0.0199809
243	0.0186256
244	0.0186158
245	0.0186158
246	0.0186158
247	0.0186158
248	0.0186158
249	0.0185961
250	0.0185098
251	0.0123676
252	0.0138846
253	0.0133207
254	0.0131854
255	0.0123718
256	0.0123599
257	0.0123599
258	0.0107044
259	0.0106371
260	0.0106307
261	0.0100889
262	0.0100889
263	0.0100888
264	0.00955559
265	0.00955559
266	0.00955284
267	0.00955105
268	0.00955105
269	0.00776357
270	0.00752528
271	0.0075086
272	0.0074323
273	0.00738799
274	0.00738799
275	0.00601116
276	0.00542595
277	0.00531111
278	0.00531093
279	0.00529838
280	0.00447099
281	0.031855
282	0.0272788
283	0.0272768
284	0.0270833
285	0.00742844
286	0.00742844
287	0.00740087
288	0.00723387
289	0.00647687
290	0.00647045
291	0.00646184
292	0.00646184
293	0.0114083
294	0.0114082
295	0.011395
296	0.0113942
297	0.011394
298	0.0112812
299	0.0112812
300	0.0112638
301	0.0111181
302	0.0111181
303	0.0111179
304	0.0120068
305	0.0120068
306	0.0117748
307	0.00759628
308	0.00852698
309	0.00816709
310	0.00815279
311	0.00792722
312	0.00792719
313	0.00792717
314	0.0072194
315	0.00715162
316	0.00701037
317	0.00689889
318	0.00681295
319	0.00639072
320	0.00638928
321	0.00638925
322	0.00638925
323	0.00597112
324	0.00532047
325	0.00531667
326	0.00531186
327	0.00517297
328	0.00517247
329	0.00576991
330	0.00576991
331	0.00576885
332	0.00576568
333	0.00576506
334	0.00576458
335	0.00575939
336	0.00575937
337	0.00548862
338	0.00548974
339	0.00540978
340	0.00540978
341	0.00618686
342	0.00611024
343	0.00583472
344	0.00513409
345	0.00512697
346	0.00501373
347	0.00493533
348	0.00493309
349	0.0049228
350	0.00492138
351	0.00492136
352	0.00455383
353	0.0100902
354	0.0100123
355	0.0100118
356	0.0100118
357	0.00996054
358	0.00995411
359	0.010231
360	0.0101508
361	0.00994222
362	0.00993848
363	0.00975266
364	0.0152765
365	0.0152751
366	0.0149355
367	0.0149344
368	0.0149344
369	0.0149343
370	0.0149343
371	0.0149294
372	0.0149294
373	0.0238066
374	0.0226923
375	0.0218748
376	0.0218748
377	0.0165603
378	0.0165391
379	0.016536
380	0.0128674
381	0.0128588
382	0.0128036
383	0.0127991
384	0.00436407
385	0.00436122
386	0.00434757
387	0.00434752
388	0.00431334
389	0.00430727
390	0.00430337
391	0.0042475
392	0.00419455
393	0.00408503
394	0.00408503
395	0.00385605
396	0.00385605
397	0.00385605
398	0.00385603
399	0.00273764
400	0.00240618
401	0.00240616
402	0.002381
403	0.00238768
404	0.00238767
405	0.00234314
406	0.00234313
407	0.00233723
408	0.00231331
409	0.00230857
410	0.0022948
411	0.00215121
412	0.00215106
413	0.00215102
414	0.0104341
415	0.0104317
416	0.0104317
417	0.0104291
418	0.0104287
419	0.0101094
420	0.0328166
421	0.029208
422	0.029208
423	0.0292079
424	0.0292028
425	0.0291624
426	0.0219008
427	0.0219008
428	0.0219003
429	0.0161439
430	0.0160078
431	0.01599
432	0.0159793
433	0.0287806
434	0.0285791
435	0.0244168
436	0.0244168
437	0.0233495
438	0.0233494
439	0.0233462
440	0.0229598
441	0.0229594
442	0.0229203
443	0.0229197
444	0.0229196
445	0.0229188
446	0.0219987
447	0.0217692
448	0.0213858
449	0.0213857
450	0.0213854
451	0.02089
452	0.0194635
453	0.0236115
454	0.0236115
455	0.0236115
456	0.0235478
457	0.0235452
458	0.0235435
459	0.0229241
460	0.0222931
461	0.0222929
462	0.0222926
463	0.0222922
464	0.0199227
465	0.019904
466	0.0198977
467	0.0198972
468	0.0194884
469	0.0194873
470	0.0191241
471	0.0191221
472	0.0191207
473	0.0191195
474	0.0191195
475	0.0172902
476	0.0172902
477	0.0172898
478	0.0172898
479	0.0172895
480	0.0138484
481	0.0136809
482	0.0135746
483	0.0132302
484	0.0131535
485	0.0120491
486	0.0120491
487	0.0127457
488	0.0127394
489	0.0124425
490	0.011866
491	0.0118164
492	0.0118901
493	0.011887
494	0.0116112
495	0.0116051
496	0.00579075
497	0.00574668
498	0.00574666
499	0.00611635
500	0.00606466
501	0.00572612
502	0.0057136
503	0.00860669
504	0.00857916
505	0.00837899
506	0.00837899
507	0.00837892
508	0.00837892
509	0.00837878
510	0.00760662
511	0.00684016
512	0.00677362
513	0.00673727
514	0.00671192
515	0.0067118
516	0.00671102
517	0.00670065
518	0.00669974
519	0.00603015
520	0.00615735
521	0.00613923
522	0.0104862
523	0.0104588
524	0.0104588
525	0.0101298
526	0.0101298
527	0.0101138
528	0.0101135
529	0.0101135
530	0.0164318
531	0.0164283
532	0.0145313
533	0.0145295
534	0.0141983
535	0.0141981
536	0.00617388
537	0.00617387
538	0.00615853
539	0.00615843
540	0.00493138
541	0.00467774
542	0.0046571
543	0.00440046
544	0.00432237
545	0.00414349
546	0.0040787
547	0.00215447
548	0.00179138
549	0.00179131
550	0.00178817
551	0.00178798
552	0.00173559
553	0.00173522
554	0.00173346
555	0.00173342
556	0.00168728
557	0.00168447
558	0.000782494
559	0.000773071
560	0.000772021
561	0.000765941
562	0.000857255
563	0.000857255
564	0.000782571
565	0.000782573
566	0.000684121
567	0.00109339
568	0.000941336
569	0.000937734
570	0.000937733
571	0.00072723
572	0.00072723
573	0.000726871
574	0.000881256
575	0.000772843
576	0.00073627
577	0.000720103
578	0.000719195
579	0.00072692
580	0.00072692
581	0.000717456
582	0.000717386
583	0.000708779
584	0.00070649
585	0.000706313
586	0.000698733
587	0.00053525
588	0.000524107
589	0.000516104
590	0.000441898
591	0.000441896
592	0.000441666
593	0.000441666
594	0.000441244
595	0.000440382
596	0.000366191
597	0.000392373
598	0.000392356
599	0.000380095
600	0.000379572
601	0.000378909
602	0.000370455
603	0.000368527
604	0.000361582
605	0.000356806
606	0.000356799
607	0.000350679
608	0.000347504
609	0.000346638
610	0.000346636
611	0.000346914
612	0.000346913
613	0.000345591
614	0.000345591
615	0.000345564
616	0.000345564
617	0.000320016
618	0.000320008
619	0.000319915
620	0.000319912
621	0.000319844
622	0.000307769
623	0.000306647
624	0.00030626
625	0.000305547
626	0.000295413
627	0.000294173
628	0.00029175
629	0.000273322
630	0.000273323
631	0.00031131
632	0.000306551
633	0.000305397
634	0.000304843
635	0.00030475
636	0.000308673
637	0.00030848
638	0.000273872
639	0.000273872
640	0.000273766
641	0.000273715
642	0.000273709
643	0.000273705
644	0.000273517
645	0.000273517
646	0.000251199
647	0.000251165
648	0.000250872
649	0.000250727
650	0.000250727
651	0.000250663
